total_amount,loan_lenght,month_pay,debt_income_ratio,month_income,fico_score,open_credit_lines,tot_credit_lines,rev_credit_bal,inquiries_6_month,del_last_2yrs,public_records,employ_length,status,home_any,home_mortage,home_none,home_own,home_rent
7550,36,243.59,18.0,6083.33,732.0,7.0,23.0,19113.0,2.0,1.0,0.0,10.0,1,0,0,0,0,1
7550,36,243.59,28.19,2600.0,732.0,11.0,18.0,8746.0,2.0,0.0,0.0,10.0,0,0,1,0,0,0
7000,36,243.59,15.12,5000.0,669.0,14.0,31.0,11090.0,3.0,0.0,0.0,5.0,0,0,0,0,0,1
7000,36,243.73,12.5,2000.0,695.0,11.0,16.0,8182.0,1.0,1.0,0.0,1.0,0,0,0,0,0,1
7500,36,243.81,16.23,3500.0,732.0,9.0,24.0,26784.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0
7500,36,243.81,9.55,13333.33,732.0,10.0,26.0,39979.0,0.0,0.0,0.0,9.0,0,0,1,0,0,0
7500,36,243.81,7.82,4333.0,732.0,13.0,22.0,5911.0,3.0,0.0,0.0,8.0,0,0,1,0,0,0
7200,36,243.82,11.7,5000.0,669.0,13.0,21.0,4243.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0
7600,36,243.92,18.0,3500.0,732.0,8.0,34.0,13289.0,1.0,0.0,0.0,8.0,0,0,1,0,0,0
10800,60,243.97,10.27,4333.33,732.0,8.0,14.0,9705.0,2.0,0.0,0.0,4.0,0,0,1,0,0,0
7000,36,243.97,9.24,6666.67,669.0,9.0,19.0,33102.0,2.0,0.0,1.0,6.0,1,0,1,0,0,0
7000,36,243.97,23.54,5916.67,669.0,12.0,44.0,9371.0,1.0,3.0,0.0,5.0,0,0,1,0,0,0
8000,36,244.0,12.6,2833.0,770.0,5.0,14.0,5610.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
8000,36,244.0,2.27,5250.0,770.0,9.0,22.0,822.0,3.0,1.0,0.0,6.0,1,0,1,0,0,0
8000,36,244.0,5.31,9333.33,732.0,11.0,17.0,16984.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
8000,36,244.0,16.75,6250.0,770.0,11.0,17.0,0.0,3.0,0.0,0.0,8.0,0,0,0,0,1,0
7800,36,244.0,19.11,5500.0,732.0,13.0,44.0,5007.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0
7800,36,244.0,15.46,8333.33,732.0,13.0,38.0,14812.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
7800,36,244.0,2.96,3583.33,732.0,14.0,23.0,3299.0,2.0,0.0,0.0,5.0,0,0,0,0,0,1
8000,36,244.0,24.35,3166.67,732.0,16.0,36.0,18056.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
7800,36,244.07,6.47,4500.0,732.0,7.0,19.0,6512.0,1.0,0.0,1.0,2.0,0,0,0,0,0,1
7800,36,244.07,7.42,4883.33,732.0,8.0,20.0,6565.0,1.0,0.0,0.0,6.0,0,0,1,0,0,0
7800,36,244.07,12.75,5833.33,732.0,9.0,15.0,5481.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1
10975,60,244.08,7.94,6333.33,695.0,9.0,27.0,3561.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
7500,36,244.09,22.75,4348.0,732.0,8.0,25.0,28679.0,1.0,0.0,0.0,3.0,0,0,1,0,0,0
7500,36,244.09,12.1,3331.25,695.0,9.0,11.0,7914.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1
7500,36,244.09,7.6,3000.0,732.0,12.0,29.0,7838.0,2.0,0.0,0.0,10.0,0,0,0,0,0,1
7500,36,244.09,14.6,4541.67,695.0,13.0,30.0,10883.0,0.0,1.0,1.0,9.0,0,0,1,0,0,0
7350,36,244.1,8.67,18333.33,732.0,8.0,31.0,10917.0,3.0,0.0,0.0,6.0,0,0,1,0,0,0
6800,36,244.11,2.2,5000.0,669.0,4.0,10.0,2204.0,2.0,0.0,0.0,7.0,0,0,0,0,1,0
11200,60,244.19,15.07,3916.0,732.0,7.0,24.0,10172.0,0.0,0.0,0.0,8.0,0,0,1,0,0,0
7500,36,244.2,1.67,13750.0,732.0,5.0,31.0,0.0,3.0,0.0,0.0,2.0,0,0,0,0,0,1
7500,36,244.2,10.0,3750.0,695.0,8.0,20.0,4339.0,2.0,1.0,0.0,8.0,0,0,1,0,0,0
7000,36,244.21,18.8,2500.0,650.0,15.0,30.0,4587.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1
7200,36,244.25,12.83,7375.0,695.0,15.0,35.0,28767.0,1.0,0.0,0.0,3.0,0,0,0,0,0,1
7200,36,244.26,11.2,3241.33,669.0,7.0,12.0,4743.0,2.0,0.0,0.0,2.0,0,0,0,0,0,1
7200,36,244.26,11.24,5000.0,669.0,14.0,38.0,21339.0,3.0,0.0,0.0,3.0,0,0,0,0,0,1
9725,60,244.27,1.29,5833.33,695.0,6.0,12.0,2659.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
7500,36,244.27,2.07,3333.33,695.0,9.0,16.0,599.0,8.0,1.0,1.0,10.0,1,0,1,0,0,0
7125,36,244.28,0.7,8750.0,695.0,8.0,24.0,505.0,6.0,1.0,0.0,10.0,0,0,1,0,0,0
6700,36,244.28,27.85,11458.33,650.0,22.0,50.0,205016.0,3.0,0.0,0.0,2.0,0,0,1,0,0,0
7200,36,244.3,14.6,5000.0,732.0,4.0,16.0,17268.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
7200,36,244.3,6.31,3200.0,695.0,4.0,4.0,5978.0,3.0,0.0,0.0,10.0,0,0,1,0,0,0
7200,36,244.3,13.44,3600.0,695.0,6.0,16.0,22598.0,1.0,0.0,0.0,10.0,0,0,0,0,0,1
7200,36,244.3,12.12,9500.0,695.0,9.0,17.0,81405.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
7200,36,244.3,20.21,3166.67,669.0,10.0,20.0,7790.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
8100,36,244.3,8.41,5672.42,770.0,12.0,29.0,4285.0,0.0,0.0,0.0,4.986808401639344,0,0,1,0,0,0
7200,36,244.3,17.72,5000.0,695.0,16.0,27.0,10176.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
7200,36,244.3,22.22,5000.0,669.0,16.0,23.0,13874.0,0.0,0.0,0.0,9.0,0,0,1,0,0,0
10225,60,244.39,21.32,3466.67,695.0,9.0,14.0,11959.0,1.0,0.0,0.0,3.0,0,0,1,0,0,0
6800,36,244.41,20.0,2000.0,695.0,5.0,15.0,10007.0,0.0,1.0,0.0,3.0,0,0,0,0,0,1
7700,36,244.5,18.3,2000.0,732.0,7.0,14.0,10100.0,0.0,0.0,0.0,6.0,0,0,0,0,0,1
7500,36,244.52,13.02,6666.0,695.0,12.0,17.0,8709.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1
7500,36,244.52,13.57,7500.0,695.0,16.0,28.0,7957.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
7350,36,244.55,7.59,9645.08,695.0,8.0,45.0,15361.0,0.0,1.0,0.0,2.0,0,0,0,0,0,1
7200,36,244.58,6.45,7083.33,695.0,4.0,14.0,7983.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
7200,36,244.58,16.31,3158.5,695.0,17.0,24.0,2967.0,4.0,0.0,0.0,3.0,0,0,0,0,0,1
7000,36,244.62,1.18,4666.67,669.0,3.0,7.0,255.0,2.0,0.0,0.0,2.0,0,0,0,0,0,1
7000,36,244.62,2.72,4041.67,669.0,7.0,19.0,3273.0,1.0,0.0,0.0,10.0,1,0,1,0,0,0
7500,36,244.66,13.35,2502.4,770.0,3.0,17.0,1788.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1
7000,36,244.66,2.49,3166.67,695.0,3.0,4.0,3850.0,3.0,0.0,0.0,0.0,1,0,0,0,0,1
7000,36,244.66,9.55,2083.0,669.0,7.0,7.0,7891.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0
7000,36,244.66,22.09,4600.0,669.0,9.0,13.0,4742.0,6.0,0.0,1.0,4.986808401639344,1,0,1,0,0,0
7200,36,244.72,19.61,4917.0,695.0,8.0,21.0,108634.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
7200,36,244.72,9.21,3083.33,695.0,9.0,13.0,4389.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0
7200,36,244.72,19.63,3750.0,695.0,11.0,37.0,14055.0,5.0,0.0,0.0,5.0,0,0,0,0,0,1
7200,36,244.72,7.5,6250.0,695.0,15.0,22.0,4054.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
8850,60,244.73,23.88,7333.33,669.0,17.0,36.0,14523.0,1.0,0.0,0.0,10.0,0,0,0,0,0,1
7500,36,244.76,1.78,7083.33,695.0,7.0,24.0,8035.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0
7500,36,244.76,5.13,5500.0,695.0,23.0,24.0,12123.0,5.0,0.0,0.0,10.0,1,0,0,0,0,1
7400,36,244.77,20.59,6416.67,695.0,14.0,27.0,35525.0,3.0,0.0,0.0,9.0,0,0,1,0,0,0
7000,36,244.79,0.9,10000.0,669.0,5.0,11.0,2414.0,2.0,1.0,0.0,3.0,0,0,1,0,0,0
7000,36,244.79,7.09,2300.0,669.0,6.0,19.0,2389.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1
7000,36,244.79,19.35,2000.0,695.0,6.0,6.0,3264.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
7000,36,244.79,20.64,5000.0,695.0,7.0,22.0,7865.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
7000,36,244.79,20.17,3083.33,669.0,13.0,36.0,4631.0,3.0,0.0,0.0,6.0,0,0,1,0,0,0
7000,36,244.79,21.64,2500.0,669.0,19.0,38.0,14024.0,3.0,2.0,0.0,5.0,0,0,0,0,0,1
11625,60,244.83,19.9,5833.33,732.0,8.0,36.0,17883.0,0.0,0.0,0.0,7.0,0,0,0,0,0,1
10000,60,244.89,14.8,2290.0,695.0,5.0,8.0,394.0,2.0,0.0,1.0,4.986808401639344,0,0,0,0,0,1
10000,60,244.89,7.3,4000.0,695.0,6.0,12.0,10019.0,2.0,0.0,0.0,3.0,0,0,0,0,0,1
10000,60,244.89,11.54,5417.0,695.0,7.0,15.0,2971.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1
10000,60,244.89,15.78,6060.0,669.0,9.0,48.0,1791.0,4.0,3.0,0.0,7.0,0,0,0,0,0,1
10000,60,244.89,22.28,2581.0,695.0,10.0,37.0,10589.0,1.0,0.0,0.0,5.0,0,0,0,0,1,0
10000,60,244.89,5.47,4166.67,695.0,11.0,29.0,666.0,0.0,0.0,1.0,4.986808401639344,0,0,0,0,0,1
7100,36,244.91,23.85,2750.0,669.0,10.0,13.0,5148.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1
7200,36,244.93,1.78,32000.0,695.0,7.0,7.0,10134.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
7200,36,244.93,23.37,5083.33,695.0,12.0,22.0,12957.0,1.0,1.0,0.0,10.0,0,0,1,0,0,0
7200,36,244.93,15.25,7083.33,695.0,12.0,32.0,14096.0,1.0,0.0,0.0,6.0,0,0,0,0,0,1
7500,36,244.94,14.59,4209.0,695.0,8.0,28.0,3800.0,1.0,0.0,0.0,8.0,0,0,0,0,1,0
7500,36,244.94,17.68,7500.0,732.0,12.0,31.0,120338.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0
7900,36,244.98,9.52,3047.74,732.0,13.0,24.0,8892.0,0.0,0.0,1.0,4.986808401639344,0,0,0,0,0,1
7875,36,245.0,19.59,3333.33,732.0,7.0,12.0,13987.0,0.0,0.0,0.0,8.0,0,0,1,0,0,0
7875,36,245.0,17.39,7666.67,770.0,15.0,31.0,18418.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
7000,36,245.02,20.87,3833.33,669.0,5.0,8.0,5546.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
7000,36,245.02,5.57,2100.0,669.0,12.0,15.0,4748.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1
7000,36,245.07,24.12,2500.0,669.0,11.0,17.0,12814.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1
7000,36,245.08,4.97,1950.0,695.0,3.0,12.0,4253.0,2.0,0.0,0.0,5.0,1,0,0,0,0,1
7000,36,245.08,10.64,3958.33,669.0,10.0,36.0,6254.0,1.0,0.0,0.0,3.0,0,0,0,0,0,1
6700,36,245.13,25.76,3750.0,650.0,13.0,21.0,31939.0,4.0,0.0,0.0,0.0,0,0,1,0,0,0
7600,36,245.24,11.84,5583.33,695.0,5.0,7.0,12097.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
10000,60,245.32,14.13,8334.0,669.0,11.0,30.0,8179.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0
10000,60,245.32,10.71,4416.67,669.0,12.0,19.0,11470.0,1.0,1.0,0.0,6.0,0,0,0,0,0,1
10000,60,245.32,5.99,7083.33,669.0,13.0,27.0,11948.0,2.0,0.0,0.0,10.0,0,0,0,0,1,0
8000,36,245.34,5.31,2917.0,732.0,6.0,15.0,6167.0,3.0,0.0,0.0,9.0,0,0,0,0,0,1
8000,36,245.34,8.51,3500.0,732.0,8.0,20.0,7853.0,0.0,0.0,0.0,6.0,1,0,1,0,0,0
8000,36,245.34,15.16,5000.0,732.0,9.0,24.0,59671.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
8000,36,245.34,5.7,6250.0,732.0,9.0,14.0,10013.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
8000,36,245.34,22.42,8333.33,770.0,9.0,20.0,9021.0,5.0,0.0,0.0,6.0,0,0,0,0,0,1
8000,36,245.34,9.66,4916.67,732.0,14.0,25.0,27735.0,3.0,0.0,0.0,5.0,0,0,1,0,0,0
7200,36,245.35,22.13,2662.0,695.0,10.0,24.0,7458.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
7200,36,245.35,18.57,3290.0,695.0,10.0,15.0,9625.0,2.0,0.0,0.0,2.0,0,0,1,0,0,0
7500,36,245.36,11.65,5416.67,732.0,8.0,22.0,62466.0,4.0,0.0,0.0,8.0,0,0,0,0,0,1
11650,60,245.36,16.53,9583.33,770.0,12.0,18.0,100385.0,0.0,0.0,0.0,10.0,1,0,0,0,1,0
7500,36,245.36,14.72,3083.33,770.0,13.0,28.0,1194.0,1.0,0.0,0.0,9.0,0,0,1,0,0,0
7500,36,245.4,7.16,3057.0,695.0,14.0,53.0,27491.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1
7725,36,245.44,16.63,4000.0,732.0,9.0,23.0,15355.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1
7000,36,245.45,11.95,3666.67,695.0,4.0,4.0,4828.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1
7500,36,245.51,12.67,4166.67,732.0,4.0,9.0,10804.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
7500,36,245.51,0.62,5958.33,732.0,4.0,17.0,37.0,0.0,0.0,1.0,10.0,0,0,1,0,0,0
7500,36,245.51,19.12,3958.33,695.0,5.0,17.0,2088.0,0.0,4.0,0.0,2.0,0,0,0,0,0,1
7500,36,245.51,20.4,2083.33,695.0,8.0,25.0,13803.0,0.0,1.0,0.0,6.0,0,0,0,0,0,1
7500,36,245.51,15.81,2333.33,695.0,9.0,18.0,8090.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
7500,36,245.51,8.52,10000.0,732.0,10.0,34.0,15707.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
7500,36,245.51,6.12,5166.67,695.0,12.0,24.0,6995.0,1.0,2.0,0.0,7.0,0,0,1,0,0,0
7500,36,245.51,24.45,2916.67,695.0,12.0,17.0,10961.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
7500,36,245.52,6.83,4054.92,732.0,4.0,6.0,14058.0,1.0,0.0,0.0,4.0,0,0,0,0,0,1
7500,36,245.52,24.4,2750.0,695.0,12.0,15.0,13360.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
7875,36,245.55,23.66,5000.0,732.0,8.0,24.0,14256.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
7200,36,245.55,15.86,9583.33,669.0,18.0,31.0,29219.0,2.0,0.0,0.0,4.0,0,0,1,0,0,0
10000,60,245.58,3.97,3300.0,695.0,2.0,10.0,4550.0,0.0,0.0,0.0,4.986808401639344,0,0,0,0,0,1
10000,60,245.58,0.88,7500.0,669.0,9.0,34.0,1836.0,0.0,0.0,0.0,6.0,0,0,1,0,0,0
10000,60,245.58,8.45,3750.0,669.0,14.0,19.0,4416.0,1.0,0.0,1.0,9.0,1,0,1,0,0,0
7350,36,245.61,15.21,2380.0,695.0,6.0,23.0,4900.0,1.0,0.0,0.0,5.0,0,0,1,0,0,0
8000,36,245.63,1.12,5200.0,790.0,4.0,10.0,1519.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1
8000,36,245.63,14.63,3200.0,770.0,5.0,17.0,3288.0,0.0,0.0,0.0,6.0,0,0,1,0,0,0
8000,36,245.63,4.9,3000.0,790.0,5.0,13.0,6084.0,1.0,0.0,0.0,4.986808401639344,0,0,1,0,0,0
8000,36,245.63,16.03,4166.67,770.0,5.0,11.0,8330.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
8000,36,245.63,26.14,3500.0,732.0,6.0,12.0,13660.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0
8000,36,245.63,6.81,3583.33,732.0,6.0,10.0,10430.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1
8000,36,245.63,16.32,1666.67,732.0,6.0,10.0,9208.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1
8000,36,245.63,21.0,1833.33,732.0,6.0,12.0,5137.0,0.0,0.0,0.0,5.0,0,0,0,0,1,0
8000,36,245.63,0.17,5833.33,790.0,6.0,23.0,100.0,3.0,0.0,0.0,10.0,0,0,1,0,0,0
8000,36,245.63,6.44,9000.0,732.0,7.0,22.0,40584.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0
8000,36,245.63,17.02,4583.33,770.0,7.0,29.0,14906.0,4.0,0.0,0.0,7.0,0,0,1,0,0,0
8000,36,245.63,5.91,3250.0,732.0,7.0,12.0,6231.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
8000,36,245.63,8.06,5708.33,732.0,7.0,13.0,8253.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1
8000,36,245.63,4.59,11347.75,770.0,8.0,27.0,27048.0,1.0,0.0,0.0,2.0,0,0,1,0,0,0
8000,36,245.63,7.77,5833.33,790.0,8.0,20.0,0.0,3.0,0.0,0.0,7.0,0,0,1,0,0,0
8000,36,245.63,15.73,5100.0,770.0,9.0,23.0,37618.0,1.0,0.0,0.0,4.986808401639344,0,0,1,0,0,0
8000,36,245.63,11.8,5416.67,732.0,9.0,12.0,3172.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
8000,36,245.63,21.51,3333.33,732.0,9.0,29.0,6522.0,0.0,0.0,0.0,8.0,0,0,1,0,0,0
8000,36,245.63,17.43,4750.0,732.0,10.0,16.0,9034.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
8000,36,245.63,17.49,4750.0,732.0,10.0,18.0,969.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
8000,36,245.63,5.83,4166.67,732.0,11.0,23.0,8668.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0
8000,36,245.63,15.23,2666.67,732.0,11.0,19.0,7392.0,1.0,0.0,0.0,4.0,0,0,0,0,0,1
8000,36,245.63,4.4,13666.67,732.0,11.0,26.0,10312.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
8000,36,245.63,15.63,3500.0,732.0,11.0,16.0,3857.0,0.0,0.0,0.0,4.986808401639344,0,0,1,0,0,0
8000,36,245.63,8.55,5416.67,770.0,13.0,38.0,13284.0,1.0,0.0,0.0,2.0,0,0,1,0,0,0
8000,36,245.63,11.6,15000.0,732.0,13.0,28.0,35117.0,0.0,0.0,0.0,7.0,0,0,1,0,0,0
8000,36,245.63,16.22,4500.0,732.0,13.0,45.0,8628.0,3.0,0.0,0.0,4.0,0,0,1,0,0,0
8000,36,245.63,25.31,2750.0,732.0,13.0,25.0,7088.0,0.0,0.0,0.0,6.0,0,0,1,0,0,0
8000,36,245.63,19.8,3333.33,732.0,14.0,28.0,9620.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
8000,36,245.63,15.96,4166.67,732.0,14.0,28.0,6639.0,0.0,1.0,0.0,4.0,0,0,0,0,0,1
8000,36,245.63,12.33,3520.0,732.0,15.0,25.0,9950.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0
8000,36,245.63,10.84,2416.67,770.0,17.0,24.0,5493.0,1.0,0.0,0.0,4.0,0,0,0,0,0,1
7500,36,245.65,7.55,9583.33,695.0,4.0,11.0,34753.0,0.0,0.0,0.0,9.0,0,0,0,0,0,1
7500,36,245.65,21.12,4833.33,732.0,4.0,9.0,36605.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1
7500,36,245.65,6.38,5500.0,695.0,6.0,20.0,23192.0,4.0,0.0,0.0,2.0,0,0,1,0,0,0
7500,36,245.65,11.14,8750.0,695.0,11.0,54.0,30449.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1
7500,36,245.65,16.12,5000.0,695.0,14.0,54.0,16382.0,1.0,1.0,0.0,3.0,1,0,1,0,0,0
7500,36,245.65,21.11,6439.06,732.0,14.0,35.0,68356.0,2.0,0.0,0.0,10.0,0,0,1,0,0,0
7500,36,245.65,21.91,7083.33,732.0,15.0,52.0,63167.0,2.0,0.0,0.0,5.0,0,0,1,0,0,0
7500,36,245.65,11.41,3750.0,695.0,15.0,52.0,5148.0,7.0,0.0,0.0,6.0,0,0,1,0,0,0
7000,36,245.69,24.19,7916.67,669.0,6.0,15.0,590.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
7325,36,245.72,22.57,3500.0,695.0,12.0,29.0,7281.0,3.0,0.0,0.0,1.0,0,0,0,0,0,1
10000,60,245.8,2.36,6023.33,732.0,3.0,8.0,43.0,2.0,0.0,0.0,6.0,0,0,0,0,1,0
10000,60,245.8,9.64,8334.0,695.0,10.0,29.0,10078.0,1.0,2.0,0.0,7.0,0,0,1,0,0,0
10000,60,245.8,10.58,5833.33,695.0,10.0,34.0,24944.0,3.0,0.0,0.0,10.0,0,0,1,0,0,0
10000,60,245.8,17.7,5416.67,695.0,10.0,32.0,41329.0,0.0,1.0,0.0,10.0,0,0,1,0,0,0
10000,60,245.8,15.53,8000.0,695.0,10.0,17.0,11540.0,2.0,0.0,0.0,10.0,0,0,0,0,0,1
10000,60,245.8,13.07,4000.0,695.0,10.0,13.0,1655.0,0.0,0.0,0.0,8.0,0,0,0,0,0,1
9600,60,245.82,16.69,3583.33,669.0,6.0,8.0,6883.0,0.0,0.0,0.0,8.0,0,0,0,0,0,1
7975,36,245.92,6.29,5833.33,732.0,14.0,59.0,11890.0,0.0,0.0,0.0,10.0,0,0,0,0,1,0
7000,36,245.93,17.71,5833.33,669.0,4.0,16.0,5346.0,2.0,0.0,1.0,5.0,0,0,1,0,0,0
7000,36,245.93,14.43,5116.0,669.0,5.0,11.0,1894.0,0.0,0.0,1.0,10.0,0,0,0,0,0,1
7000,36,245.93,6.66,9666.67,695.0,32.0,58.0,44531.0,5.0,1.0,0.0,1.0,0,0,1,0,0,0
7500,36,245.94,5.54,3500.0,695.0,8.0,14.0,1693.0,3.0,0.0,0.0,7.0,0,0,1,0,0,0
7000,36,245.97,6.35,2833.33,669.0,6.0,6.0,6113.0,1.0,0.0,0.0,7.0,0,0,0,0,0,1
7500,36,245.97,21.96,3916.67,695.0,7.0,13.0,4663.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0
7000,36,245.97,16.38,9999.0,695.0,8.0,25.0,35716.0,1.0,0.0,0.0,6.0,0,0,1,0,0,0
7000,36,245.97,11.94,3250.0,669.0,8.0,16.0,2173.0,3.0,0.0,1.0,2.0,0,0,0,0,0,1
7500,36,245.97,12.16,1858.33,695.0,19.0,23.0,7364.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0
10100,60,245.99,24.94,4250.0,695.0,9.0,16.0,21723.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1
7200,36,246.01,12.62,4166.67,695.0,5.0,12.0,6948.0,0.0,0.0,0.0,6.0,0,0,0,0,0,1
7200,36,246.01,19.15,5833.33,669.0,9.0,14.0,4991.0,0.0,1.0,0.0,3.0,0,0,0,0,0,1
10575,60,246.01,15.94,6933.0,732.0,10.0,33.0,41684.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1
7200,36,246.01,22.06,5416.67,669.0,14.0,15.0,16025.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
9400,60,246.02,8.68,12000.0,669.0,9.0,16.0,64161.0,3.0,1.0,0.0,2.0,0,0,1,0,0,0
7500,36,246.03,7.18,3787.5,770.0,4.0,16.0,6126.0,1.0,0.0,0.0,2.0,0,0,0,0,0,1
7500,36,246.03,19.79,4750.0,732.0,9.0,20.0,4451.0,1.0,0.0,1.0,9.0,0,0,0,0,0,1
7500,36,246.03,11.33,14834.0,732.0,10.0,28.0,32706.0,1.0,0.0,0.0,10.0,0,0,0,0,0,1
7500,36,246.03,17.52,2500.0,732.0,11.0,13.0,2639.0,2.0,0.0,0.0,3.0,0,0,0,0,1,0
7200,36,246.05,2.5,8488.58,695.0,3.0,8.0,39.0,1.0,0.0,0.0,10.0,0,0,1,0,0,0
7000,36,246.07,19.44,5000.0,669.0,5.0,12.0,10183.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
7000,36,246.07,8.05,4200.0,669.0,5.0,17.0,7800.0,1.0,0.0,0.0,10.0,0,0,0,0,1,0
7000,36,246.07,13.13,5416.67,669.0,6.0,14.0,5479.0,2.0,0.0,1.0,7.0,0,0,0,0,0,1
7000,36,246.07,12.28,5000.0,669.0,6.0,34.0,3243.0,2.0,1.0,0.0,10.0,0,0,0,0,1,0
7000,36,246.07,2.4,12000.0,669.0,9.0,15.0,8674.0,1.0,0.0,0.0,10.0,0,0,0,0,1,0
7000,36,246.07,9.76,3666.67,669.0,11.0,17.0,7504.0,0.0,0.0,1.0,4.0,0,0,0,0,0,1
7750,36,246.09,18.09,3437.5,732.0,8.0,26.0,30545.0,0.0,0.0,0.0,8.0,0,0,1,0,0,0
8025,36,246.11,3.74,3500.0,770.0,4.0,9.0,4168.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0
8000,36,246.14,7.29,10416.67,770.0,7.0,23.0,1979.0,1.0,0.0,0.0,2.0,0,0,1,0,0,0
8000,36,246.14,11.59,4220.67,770.0,7.0,16.0,3493.0,3.0,0.0,0.0,8.0,0,0,1,0,0,0
7000,36,246.14,16.83,7333.33,650.0,8.0,14.0,46670.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
8000,36,246.14,11.38,5333.33,790.0,10.0,24.0,1664.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0
8000,36,246.14,4.6,8947.0,790.0,15.0,29.0,7178.0,3.0,0.0,0.0,10.0,0,0,1,0,0,0
8000,36,246.14,18.77,3500.0,790.0,17.0,48.0,9396.0,1.0,0.0,0.0,3.0,0,0,0,0,0,1
8000,36,246.14,11.19,9166.67,770.0,17.0,32.0,8704.0,3.0,0.0,0.0,10.0,0,0,1,0,0,0
8000,36,246.14,18.86,8333.33,770.0,21.0,53.0,4327.0,1.0,0.0,0.0,2.0,0,0,1,0,0,0
12000,60,246.15,0.91,5916.67,790.0,6.0,26.0,2419.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0
